"index";"series_name";"network";"season";"title";"imdb";"engagement";"date_aired";"run_time";"format";"monster_name";"monster_gender";"monster_type";"monster_subtype";"monster_species";"monster_real";"monster_amount";"trap_work_first";"setting_terrain";"setting_country_state";"suspects_amount";"culprit_gender";"motive";"door_gag";"number_of_snacks";"split_up";"another_mystery";"set_a_trap";"jeepers";"jinkies";"my_glasses";"just_about_wrapped_up";"zoinks";"groovy";"scooby_doo_where_are_you";"rooby_rooby_roo";"caught_by";"captured";"unmasked";"guest_stars"
245;"The New Scooby and Scrappy Doo Show";"ABC";"1";"No Sharking Zone";7.4;27;"1983-09-10";11;"TV Series (segmented)";"Great White Shark, Seaweed Monster";"Male, Male";"Animal, Plant";"Shark, Seaweed";"Shark, Sea-Monster";"FALSE";2;"";"Island";"South America";2;"Male";"Treasure";"FALSE";"1 box";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"";"Daphnie";"Scrappy Doo"
246;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scoobygeist";7.5;21;"1983-09-10";11;"TV Series (segmented)";"Face in the Fireplace, Ghosts Under the Bed, Living Animal Heads, Skeleton, Living Statue, Organ Playing Ghost";"Male, Male, Male, Female, Male, Male";"Ghost, Ghost, Undead, Undead, Possessed Object, Ghost";"Phantom, Phantom, Head, Skeleton, Statue, Phantom";"Human, Human, Beast, Human, Human, Human";"TRUE";6;"";"Rural";"United States";0;"";"Trespassing";"FALSE";"0";0;0;0;0;0;0;0;3;0;0;0;"";"";"";"Scrappy Doo"
247;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Quagmire Quake Caper";7.5;21;"1983-09-10";11;"TV Series (segmented)";"Mud Monster";"Male";"Possessed Object";"Humanoid";"Mud";"FALSE";1;"";"Desert";"United States";4;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;4;0;0;1;"Other";"";"Daphnie";"Scrappy Doo"
248;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Hound of the Scoobyvilles";7.5;17;"1983-09-17";11;"TV Series (segmented)";"Hound of the Barkervilles";"Male";"Animal";"Werewolf";"Hound";"FALSE";1;"";"Rural";"Scotland";2;"Male";"Inheritance";"FALSE";"0";0;0;0;0;0;0;0;2;0;2;0;"Daphnie";"";"";"Scrappy Doo"
249;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Dinosaur Deception";7.5;17;"1983-09-17";11;"TV Series (segmented)";"Dinosaur";"Male";"Animal";"Dinosaur";"Dinosaur";"FALSE";1;"";"Jungle";"Mexico";1;"Male";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;5;0;0;0;"Scooby, Other";"";"Daphnie";"Scrappy Doo"
250;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Creature Came from The Chemlab";7.7;20;"1983-09-17";11;"TV Series (segmented)";"Creature from Chem Lab";"Male";"Possessed Object";"Humanoid";"Chem";"FALSE";1;"";"Urban";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;0;"Other";"";"Daphnie";"Scrappy Doo"
251;"The New Scooby and Scrappy Doo Show";"ABC";"1";"No Thanks, Masked Manx";7.7;20;"1983-09-17";11;"TV Series (segmented)";"Masked Manx";"Male";"Animal";"Humanoid";"Gorilla";"FALSE";1;"";"Forest";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;0;"Scooby";"";"";"Scrappy Doo"
252;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby of the Jungle";7.2;18;"1983-09-24";11;"TV Series (segmented)";"Randar the Ape Man, Mobotsu";"Male, Male";"Animal, Animal";"Humanoid, Giant";"Ape, Ape";"FALSE";2;"";"Jungle";"Africa";2;"Male";"Smuggling";"FALSE";"1 box";0;0;0;0;0;0;0;1;0;0;1;"";"Daphnie, Shaggy, Scooby";"";"Scrappy Doo"
253;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby-Doo and Cyclops, Too";7.2;18;"1983-09-24";11;"TV Series (segmented)";"Maid Zombie, Barney Zombie, Tourist Zombie, Amy Zombie";"Female, Male, Male, Female";"Undead, Undead, Undead, Undead";"Possessed, Possessed, Possessed, Possessed";"Human, Human, Human, Human";"FALSE";4;"";"Island";"South America";3;"Male,Male";"Natural Resource";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;0;"Other";"";"";"Scrappy Doo"
254;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby Roo";7.5;15;"1983-10-01";11;"TV Series (segmented)";"Neanderthal Monster of Devil's Rock";"Male";"Animal";"Humanoid";"Beast";"FALSE";1;"";"Rural";"Australia";3;"Male";"Natural Resource";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"";"";"Daphnie";"Scrappy Doo"
255;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby's Gold Medal Gambit";7.5;15;"1983-10-01";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;2;0;1;1;"Scooby";"";"Daphnie, Shaggy";"Scrappy Doo"
256;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Wizards and Warlocks";7.3;15;"1983-10-08";11;"TV Series (segmented)";"Tower Wizard, Yadzruck";"Male, Male";"Magician, Animal";"Wizard, Humanoid";"Human, Yadzruck";"TRUE";2;"";"Rural";"United States";1;"";"Competition";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;0;"";"";"";"Scrappy Doo"
257;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scoobsie";7.3;15;"1983-10-08";11;"TV Series (segmented)";"Phantom of the Soaps";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Urban";"United States";3;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Scooby";"";"";"Scrappy Doo"
258;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Mark of Scooby";7.1;17;"1983-10-15";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Desert";"California";1;"Male";"Imagination";"FALSE";"0";0;0;0;0;0;0;0;0;0;1;1;"";"";"";"Scrappy Doo"
259;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Crazy Carnival Caper";7.1;17;"1983-10-15";11;"TV Series (segmented)";"Clown";"Male";"Disguised";"Clown";"Human";"FALSE";1;"";"Rural";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Shaggy";"";"Daphnie";"Scrappy Doo"
260;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby and the Minotaur";7.4;18;"1983-10-29";11;"TV Series (segmented)";"Minotaur";"Male";"Mythical";"Minotaur";"Minotaur";"FALSE";1;"";"Rural";"Greece";2;"Male";"Treasure";"TRUE";"1";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"";"Daphnie";"Scrappy Doo"
261;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby Pinch Hits";7.4;18;"1983-10-29";11;"TV Series (segmented)";"Ghost of Casey O'Reilly";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Urban";"United States";4;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;2;"Daphnie, Shaggy, Scooby";"";"";"Scrappy Doo"
262;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Fall Dog";7.2;20;"1983-11-05";11;"TV Series (segmented)";"Gremlin";"Male";"Mythical";"Gremlin";"Gremlin";"FALSE";1;"";"Rural";"California";5;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"Daphnie";"";"Scrappy Doo"
263;"The New Scooby and Scrappy Doo Show";"ABC";"1";"The Scooby Coupe";7.2;20;"1983-11-05";11;"TV Series (segmented)";"Specter of the Sports Cars";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Urban";"United States";3;"Male";"Competition";"FALSE";"1 box";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"Daphnie, Shaggy";"Daphnie";"Scrappy Doo"
264;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Who's Minding the Monster";6.5;21;"1983-11-26";11;"TV Series (segmented)";"Frankenstein's Monster, Dracula, Dracula's Wife, Dracula Jr.";"Male, Male, Female, Male";"Undead, Undead, Undead, Animal";"Frankenstein's Monster, Vampire, Vampire, Werewolf";"Human, Human, Human, Human";"TRUE";4;"";"Forest";"Romania";1;"";"Experimentation";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;0;"";"";"";"Scrappy Doo"
265;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Scooby ala Mode";6.5;21;"1983-11-26";11;"TV Series (segmented)";"Ghost of Chef Maras";"Male";"Ghost";"Chef";"Human";"FALSE";1;"";"Urban";"France";3;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"";"";"Scrappy Doo"
266;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Where's Scooby-Doo?";6.5;19;"1983-12-03";23;"TV Series";"Mummy";"Male";"Undead";"Mummy";"Human";"FALSE";1;"";"Rural";"Austria";4;"Male,Female,Male,Female";"Smuggling";"FALSE";"0";0;0;0;0;0;0;0;7;0;1;1;"Scooby";"Scooby";"";"Scrappy Doo"
267;"The New Scooby and Scrappy Doo Show";"ABC";"1";"Wedding Bell Boos!";6.5;23;"1983-12-10";23;"TV Series";"Ghost of McBaggy Rodgers";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"FALSE";"Rural";"Massachusetts";7;"Male";"Treasure";"FALSE";"several";0;0;0;0;0;0;0;3;0;0;1;"Scooby";"";"";"Scrappy Doo"
268;"The New Scooby-Doo Mysteries";"ABC";"1";"Happy Birthday, Scooby-Doo";7.2;45;"1984-09-08";23;"TV Series";"Red Skull";"Male";"Disguised";"Skull";"Human";"FALSE";1;"";"Urban";"United States";4;"Male";"Theft";"FALSE";"0";2;0;0;0;1;0;0;0;0;0;1;"Scooby";"";"Daphnie";"Scrappy Doo"
269;"The New Scooby-Doo Mysteries";"ABC";"1";"Scooby's Peep-Hole Pandemonium";7.2;29;"1984-09-15";11;"TV Series (segmented)";"Maid Mummy";"Female";"Undead";"Mummy";"Human";"FALSE";1;"";"Urban";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;3;0;0;1;"";"";"";"Scrappy Doo"
270;"The New Scooby-Doo Mysteries";"ABC";"1";"The Hand of Horror";7.2;29;"1984-09-15";11;"TV Series (segmented)";"Helping Hands";"Male";"Possessed Object";"Gloves";"Object";"FALSE";1;"";"Forest";"United States";5;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;1;0;1;0;"Other";"";"Other";"Scrappy Doo"
271;"The New Scooby-Doo Mysteries";"ABC";"1";"Scoo-Be or Not Scoo-Be?";7.5;29;"1984-09-22";11;"TV Series (segmented)";"Sea Demon, Sea Demon";"Male, Male";"Animal, Animal";"Humanoid, Humanoid";"Sea-Monster, Sea-Monster";"FALSE";2;"";"Coast";"Denmark";3;"Female,Male";"Natural Resource";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Other";"";"Daphnie";"Scrappy Doo"
272;"The New Scooby-Doo Mysteries";"ABC";"1";"The Stoney Glare Stare";7.5;29;"1984-09-22";11;"TV Series (segmented)";"Cyclops";"Male";"Mythical";"Cyclops";"Human";"FALSE";1;"";"Island";"Greece";4;"Male,Male,Male";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;3;0;0;0;"Scooby";"";"Daphnie";"Scrappy Doo"
273;"The New Scooby-Doo Mysteries";"ABC";"1";"Mission: Un-Doo-Able";7.0;26;"1984-09-29";11;"TV Series (segmented)";"Master Mind";"Male";"Super-Villain";"Genius";"Human";"FALSE";1;"";"Urban";"New York";3;"Male";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;4;0;0;0;"Shaggy, Scooby";"";"Shaggy";"Scrappy Doo"
274;"The New Scooby-Doo Mysteries";"ABC";"1";"The Bee Team";7.0;26;"1984-09-29";11;"TV Series (segmented)";"Giant Bees";"Male";"Animal";"Giant";"Bee";"FALSE";1;"";"Rural";"United States";3;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;4;0;0;1;"Other";"";"Daphnie";"Scrappy Doo"
275;"The New Scooby-Doo Mysteries";"ABC";"1";"Doom Service";7.1;24;"1984-10-06";11;"TV Series (segmented)";"Ghost of Ebenezer Overview";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Snow";"United States";3;"Female";"Theft";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"Scooby";"";"Other";"Scrappy Doo"
276;"The New Scooby-Doo Mysteries";"ABC";"1";"A Code in the Nose";7.1;24;"1984-10-06";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Scooby";"";"";"Scrappy Doo"
277;"The New Scooby-Doo Mysteries";"ABC";"1";"Ghost of the Ancient Astronauts";6.9;36;"1984-10-13";23;"TV Series";"Zombies, Zombies, Zombies, Zombies";"Male, Male, Male, Male";"Undead, Undead, Undead, Undead";"Zombie, Zombie, Zombie, Zombie";"Human, Human, Human, Human";"FALSE";4;"TRUE";"Island";"South America";4;"Female,Male,Male,Male";"Treasure";"FALSE";"3 boxes";0;0;0;0;1;0;0;3;0;0;1;"Fred";"Fred, Daphnie, Velma, Shaggy, Scooby";"";"Scrappy Doo"
278;"The New Scooby-Doo Mysteries";"ABC";"1";"The Night of Living Toys";7.2;23;"1984-10-20";11;"TV Series (segmented)";"Evil Elf";"Male";"Mythical";"Elf";"Elf";"FALSE";1;"";"Forest";"United States";3;"Female";"Treasure";"FALSE";"1 box";0;0;0;0;0;0;0;1;0;0;1;"Scooby";"";"Daphnie";"Scrappy Doo"
279;"The New Scooby-Doo Mysteries";"ABC";"1";"South Pole Vault";7.2;23;"1984-10-20";11;"TV Series (segmented)";"Mad Sea Lion";"Male";"Animal";"Sea Lion";"Sea Lion";"FALSE";1;"";"Snow";"Antarctica";4;"Male";"Competition";"FALSE";"several";0;0;0;0;0;0;0;2;0;1;1;"";"";"Daphnie";"Scrappy Doo"
280;"The New Scooby-Doo Mysteries";"ABC";"1";"A Halloween Hassle at Dracula's Castle";8.0;47;"1984-10-27";23;"TV Series";"Ghost of Dr. Van Helsing";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Desert";"United States";4;"Male,Female";"Theft";"FALSE";"1 box";0;0;0;0;1;0;0;4;0;0;0;"Scooby";"Velma, Shaggy, Scooby";"";"Scrappy Doo"
281;"The New Scooby-Doo Mysteries";"ABC";"1";"A Night Louse at the White House";7.5;26;"1984-11-03";23;"TV Series";"Ghost of Abraham Lincoln, Ghost of George Washington, Ghost of Ulysses S. Grant, Ghost of Theodore Roosevelt";"Male, Male, Male, Male";"Ghost, Ghost, Ghost, Ghost";"President, President, President, President";"Human, Human, Human, Human";"FALSE";4;"";"Urban";"Washington D.C.";6;"Male,Female";"Theft";"FALSE";"0";0;0;0;0;1;0;0;3;0;1;0;"Other";"";"";"Scrappy Doo"
282;"The New Scooby-Doo Mysteries";"ABC";"1";"Showboat Scooby";7.3;27;"1984-11-10";11;"TV Series (segmented)";"Ghost of Colonel Beauregard";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Swamp";"United States";3;"Male";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Other";"";"Daphnie";"Scrappy Doo"
283;"The New Scooby-Doo Mysteries";"ABC";"1";"The 'Dooby Dooby Doo' Ado";7.3;27;"1984-11-10";11;"TV Series (segmented)";"";"";"";"";"";"";0;"";"Urban";"Nevada";1;"Female";"Smuggling";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;0;"";"";"Scooby";"Scrappy Doo"
284;"The New Scooby-Doo Mysteries";"ABC";"1";"Sherlock Doo";7.6;27;"1984-11-17";23;"TV Series";"Ghost of Sherlock Holmes";"Male";"Ghost";"Detective";"Human";"FALSE";1;"";"Urban";"England";6;"Male";"Theft";"FALSE";"0";1;0;0;0;0;0;0;3;0;0;1;"Scooby";"Fred, Daphnie, Shaggy, Scooby";"Daphnie";"Scrappy Doo"
285;"The New Scooby-Doo Mysteries";"ABC";"1";"A Scarey Duel with a Cartoon Ghoul";7.0;24;"1984-11-24";11;"TV Series (segmented)";"Monster Mutt";"Male";"Animal";"Super-Villain";"Hound";"FALSE";1;"";"Urban";"California";4;"Male";"Theft";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Scooby";"";"Daphnie";"Scrappy Doo"
286;"The New Scooby-Doo Mysteries";"ABC";"1";"E*I*E*I*O";7.0;24;"1984-11-24";11;"TV Series (segmented)";"Monster Mouse";"Male";"Animal";"Giant";"Mouse";"FALSE";1;"";"Rural";"United States";4;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"";"";"";"Scrappy Doo"
287;"The New Scooby-Doo Mysteries";"ABC";"1";"The Nutcracker Scoob";7.9;60;"1984-12-01";23;"TV Series";"Ghost of Christmas Never";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Snow";"United States";5;"Female";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;4;0;0;0;"Shaggy, Scooby";"";"Daphnie";"Scrappy Doo"
288;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"To All the Ghouls I've Loved Before";7.7;104;"1985-09-07";24;"TV Series";"Bogle, Weerd, Ghoulio, Werewolfs, Werewolf Daphnie";"Male, Male, Male, Male, Female";"Ghost, Ghost, Undead, Animal, Animal";"Phantom, Phantom, Vampire, Werewolf, Werewolf";"Cartoon, Cartoon, Human, Human, Human";"TRUE";5;"";"Snow";"Tibet";2;"";"Assistance";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"";"";"";"Scrappy Doo"
289;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Scoobra Kadoobra";7.6;91;"1985-09-14";24;"TV Series";"Maldore the Malevolent, Evil Tree, Evil Tree, Dragon, Rat Gaurds, Rat Gaurds";"Male, Male, Male, Male, Male, Male";"Mythical, Plant, Plant, Mythical, Animal, Animal";"Demon, Evil, Evil, Dragon, Giant, Giant";"Demon, Tree, Tree, Dragon, Rat, Rat";"TRUE";6;"";"Forest";"United States";2;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"Other";"Daphnie, Shaggy, Scooby";"";"Scrappy Doo"
290;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Me and My Shadow Demon";7.3;84;"1985-09-21";24;"TV Series";"Shadow Demon, Griswald, Queen Morbidia";"Male, Male, Female";"Mythical, Animal, Magician";"Shadow, Giant, Vampire";"Demon, Spider, Human";"TRUE";2;"";"Rural";"United States";2;"";"Conquer";"TRUE";"0";0;0;0;0;0;0;0;0;0;0;1;"Scooby";"Daphnie, Shaggy, Scooby";"";"Scrappy Doo"
291;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Reflections in the Ghoulish Eye";7.2;79;"1985-09-28";24;"TV Series";"Bogle, Weerd, Reflector Specter";"Male, Male, Male";"Ghost, Ghost, Mythical";"Phantom, Phantom, Mirror";"Cartoon, Cartoon, Demon";"TRUE";3;"";"Desert";"Morocco";4;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Other";"Daphnie, Shaggy, Scooby";"";"Scrappy Doo"
292;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"That's Monstertainment";7.9;84;"1985-10-05";24;"TV Series";"Zomba, Dr. Frankscoob's Monster";"Female, Male";"Mythical, Undead";"Demon, Frankenstein's Monster";"Demon, Human";"TRUE";2;"";"Urban";"United States";2;"";"Conquer";"FALSE";"a couple";0;0;0;0;0;0;0;2;0;0;1;"Other";"";"";"Scrappy Doo"
293;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Ship of Ghouls";7.5;74;"1985-10-12";24;"TV Series";"Bogel, Weerd, Captain Ghost, Ghosts on the Ship, Tornado, Demon";"Male, Male, Male, Male, Male";"Ghost, Ghost, Ghost, Ghost, Mythical";"Phantom, Phantom, Phantom, Phantom, Tornado";"Cartoon, Cartoon, Human, Human, Demon";"TRUE";4;"";"Ocean";"Bermuda Triangle";2;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;1;0;0;1;"Scooby";"";"";"Scrappy Doo"
294;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"A Spooky Little Ghoul Like You";7.6;76;"1985-10-19";24;"TV Series";"Bogel, Weerd, Nekara, Nekara's Minions";"Male, Male, Female, Male";"Ghost, Ghost, Magician, Ghost";"Phantom, Phantom, Witch, Phantom";"Cartoon, Cartoon, Human, Human";"TRUE";3;"";"Urban";"Louisiana";1;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;1;"Other";"";"";"Scrappy Doo"
295;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"When You Witch Upon a Star";7.1;78;"1985-10-26";24;"TV Series";"Marcella, Helda Brewski, Ernestine Brewski, Wanda Brewski";"Female, Female, Female, Female";"Magician, Magician, Magician, Magician";"Witch, Witch, Witch, Witch";"Human, Human, Human, Human";"TRUE";4;"";"Forest";"United States";1;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;0;"Other";"";"";"Scrappy Doo"
296;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"It's a Wonderful Scoob";7.4;77;"1985-11-02";24;"TV Series";"Time Slime, Bogel, Weerd";"Male, Male, Male";"Magician, Ghost, Ghost";"Wizard, Phantom, Phantom";"Human, Human, Human";"TRUE";3;"";"Urban";"United States";1;"";"Conquer";"FALSE";"a couple";0;0;0;0;0;0;0;2;0;2;1;"Scooby";"Daphnie, Shaggy";"";"Scrappy Doo"
297;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Scooby in Kwacky Land";7.7;76;"1985-11-09";24;"TV Series";"Demondo, Bogel, Weerd";"Male, Male, Male";"Mythical, Ghost, Ghost";"Demon, Phantom, Phantom";"Demon, Cartoon, Cartoon";"TRUE";3;"";"Urban";"United States";3;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;2;0;0;0;"Scooby";"";"";"Scrappy Doo"
298;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Coast-to-Ghost";7.4;71;"1985-11-16";24;"TV Series";"Rankor, Bogel, Weerd, Head of S.A.P.S., Living Plants";"Male, Male, Male, Male, Male";"Undead, Ghost, Ghost, Ghost, Plant";"Vampire, Phantom, Phantom, Demon, Flower";"Goblin, Cartoon, Cartoon, Demon, Flower";"TRUE";5;"";"Rural";"United States";2;"";"Conquer";"TRUE";"0";0;0;0;0;0;0;0;4;0;0;1;"Other";"";"";"Scrappy Doo"
299;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"The Ghouliest Show on Earth";7.4;77;"1985-11-23";24;"TV Series";"Porff. Phantazmo, Bogel, Weerd";"Male, Male, Male";"Magician, Ghost, Ghost";"Warlock, Phantom, Phantom";"Human, Cartoon, Cartoon";"TRUE";3;"";"Rural";"United States";1;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;3;0;0;1;"Other";"Daphnie";"";"Scrappy Doo"
300;"The 13 Ghosts of Scooby-Doo";"ABC";"1";"Horror-Scope Scoob";7.4;77;"1985-12-07";24;"TV Series";"Zimbulu, Bogel, Weerd, Boris Kreepoff, Zombies, Zombies, Zombies";"Male, Male, Male, Male, Male, Male, Male";"Mythical, Ghost, Ghost, Undead, Undead, Undead, Undead";"Demon, Phantom, Phantom, Zombie, Zombie, Zombie, Zombie";"Demon, Cartoon, Cartoon, Human, Human, Human, Human";"TRUE";7;"";"Urban";"United States";1;"";"Conquer";"FALSE";"1 box";0;0;0;0;0;0;0;3;0;0;1;"Other";"";"";"Scrappy Doo"
301;"Hanna-Barbera Superstars 10";"Syndication";"Special";"Scooby-Doo Meets the Boo Brothers";7.1;3727;"1987-10-18";92;"Movie";"Headless Horseman, Beauregard's Ghost, Skull Ghost, Floating Skeleton";"Male, Male, Male, Male";"Undead, Ghost, Undead, Undead";"Undead, Soldier, Skeleton, Skeleton";"Human, Human, Human, Human";"FALSE";4;"";"Swamp";"United States";4;"Male";"Treasure";"FALSE";"0";0;0;0;0;0;0;0;2;0;1;0;"Other";"Shaggy, Scooby";"Shaggy";"Scrappy Doo"
302;"A Pup Named Scooby-Doo";"ABC";"1";"A Bicycle Built for Boo";7.3;68;"1988-09-10";23;"TV Series";"Ghost";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"";"Urban";"United States";2;"Male";"Counterfeit";"FALSE";"1";2;0;0;0;3;1;0;5;0;1;1;"Velma, Scooby";"";"Velma";""
303;"A Pup Named Scooby-Doo";"ABC";"1";"The Sludge Monster from the Earth's Core";7.5;58;"1988-09-17";23;"TV Series";"Sludge Monster from the Earth's Croe";"Male";"Possessed Object";"Sludge";"Sludge-Monster";"FALSE";1;"FALSE";"Urban";"United States";2;"Male";"Theft";"FALSE";"1 box";1;0;0;0;3;0;0;2;0;0;1;"";"";"Velma";""
304;"A Pup Named Scooby-Doo";"ABC";"1";"The Schnoock Who Took My Comic Book";8.0;55;"1988-09-24";23;"TV Series";"Dr. Croaker";"Male";"Animal";"Humanoid";"Frog";"FALSE";1;"TRUE";"Urban";"United States";3;"Male";"Theft";"FALSE";"0";0;0;0;0;3;0;0;1;0;0;1;"Scooby";"";"";""
305;"A Pup Named Scooby-Doo";"ABC";"1";"Wanted Cheddar Alive";7.5;61;"1988-10-01";23;"TV Series";"Cheese Monster";"Male";"Possessed Object";"Humanoid";"Cheese";"FALSE";1;"";"Urban";"United States";3;"Male";"Competition";"FALSE";"1 box";1;0;0;0;4;0;0;2;0;1;1;"Velma";"Fred, Daphnie, Velma, Shaggy";"Velma";""
306;"A Pup Named Scooby-Doo";"ABC";"1";"For Letter or Worse";7.4;44;"1988-10-08";23;"TV Series";"Ghost of Al Cabone";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"TRUE";"Urban";"United States";4;"Female";"Competition";"FALSE";"truck load";1;0;0;0;4;0;0;3;0;0;1;"Shaggy";"";"Velma";""
307;"A Pup Named Scooby-Doo";"ABC";"1";"The Babysitter from Beyond";7.6;50;"1988-10-15";23;"TV Series";"Boogedy Bones";"Male";"Undead";"Zombie";"Human";"FALSE";1;"";"Urban";"United States";2;"Female,Male";"Theft";"FALSE";"0";1;1;0;0;3;0;0;4;0;2;1;"Scooby";"";"Velma";""
308;"Hanna-Barbera Superstars 10";"Syndication";"Special";"Scooby-Doo and the Ghoul School";6.9;4487;"1988-10-16";92;"Movie";"Revolta, Grim Creeper, Mirror Monster, Well-Dweller";"Female, Male, Male, Male";"Magician, Plant, Magician, Animal";"Witch, Humanoid, Mirror Monster, Humanoid";"Human, Potato, Human, Sea-Monster";"TRUE";4;"";"Swamp";"United States";17;"";"Abduction";"FALSE";"0";0;0;0;0;0;0;0;26;0;0;0;"Scooby, Other";"Shaggy";"";"Scrappy Doo"
309;"A Pup Named Scooby-Doo";"ABC";"1";"Snow Place Like Home";7.8;44;"1988-10-22";23;"TV Series";"Ice Demon";"Male";"Possessed Object";"Humanoid";"Ice";"FALSE";1;"";"Mountain";"United States";3;"Male";"Natural Resource";"FALSE";"5";1;0;0;0;4;0;0;1;0;0;1;"Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"";""
310;"A Pup Named Scooby-Doo";"ABC";"1";"Now Museum, Now You Don't";7.7;47;"1988-10-29";23;"TV Series";"Samurai Ghost";"Male";"Ghost";"Samurai";"Human";"FALSE";1;"TRUE";"Urban";"United States";3;"Male";"Theft";"FALSE";"1";1;0;0;0;10;0;0;2;0;0;1;"Fred";"";"Velma";""
